name,original_name,role,cell,port,row_index,x_um,y_um,width_um,height_um,orient
Xr0_row0013_sel_buf0,Xr0_row0013_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,13,100.08,96.485,2.24,3.92,N
Xr0_row0013_sel_buf1,Xr0_row0013_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,13,102.32,96.485,2.24,3.92,N
Xr0_row0013_sel_buf2,Xr0_row0013_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,13,104.56,96.485,2.24,3.92,N
Xr0_row0014_sel_nand4,Xr0_row0014_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,14,92.24,100.815,7.84,3.92,N
Xr0_row0014_sel_buf0,Xr0_row0014_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,14,100.08,100.815,2.24,3.92,N
Xr0_row0014_sel_buf1,Xr0_row0014_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,14,102.32,100.815,2.24,3.92,N
Xr0_row0014_sel_buf2,Xr0_row0014_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,14,104.56,100.815,2.24,3.92,N
Xr0_row0015_sel_nand4,Xr0_row0015_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,15,92.24,105.145,7.84,3.92,N
Xr0_row0015_sel_buf0,Xr0_row0015_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,15,100.08,105.145,2.24,3.92,N
Xr0_row0015_sel_buf1,Xr0_row0015_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,15,102.32,105.145,2.24,3.92,N
Xr0_row0015_sel_buf2,Xr0_row0015_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,15,104.56,105.145,2.24,3.92,N
Xr0_row0016_sel_nand4,Xr0_row0016_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,16,92.24,109.47,7.84,3.92,N
Xr0_row0016_sel_buf0,Xr0_row0016_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,16,100.08,109.47,2.24,3.92,N
Xr0_row0016_sel_buf1,Xr0_row0016_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,16,102.32,109.47,2.24,3.92,N
Xr0_row0016_sel_buf2,Xr0_row0016_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,16,104.56,109.47,2.24,3.92,N
Xr0_row0017_sel_nand4,Xr0_row0017_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,17,92.24,113.8,7.84,3.92,N
Xr0_row0017_sel_buf0,Xr0_row0017_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,17,100.08,113.8,2.24,3.92,N
Xr0_row0017_sel_buf1,Xr0_row0017_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,17,102.32,113.8,2.24,3.92,N
Xr0_row0017_sel_buf2,Xr0_row0017_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,17,104.56,113.8,2.24,3.92,N
Xr0_row0018_sel_nand4,Xr0_row0018_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,18,92.24,118.13,7.84,3.92,N
Xr0_row0018_sel_buf0,Xr0_row0018_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,18,100.08,118.13,2.24,3.92,N
Xr0_row0018_sel_buf1,Xr0_row0018_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,18,102.32,118.13,2.24,3.92,N
Xr0_row0018_sel_buf2,Xr0_row0018_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,18,104.56,118.13,2.24,3.92,N
Xr0_row0019_sel_nand4,Xr0_row0019_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,19,92.24,122.46,7.84,3.92,N
Xr0_row0019_sel_buf0,Xr0_row0019_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,19,100.08,122.46,2.24,3.92,N
Xr0_row0019_sel_buf1,Xr0_row0019_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,19,102.32,122.46,2.24,3.92,N
Xr0_row0019_sel_buf2,Xr0_row0019_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,19,104.56,122.46,2.24,3.92,N
Xr0_row0020_sel_nand4,Xr0_row0020_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,20,92.24,126.79,7.84,3.92,N
Xr0_row0020_sel_buf0,Xr0_row0020_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,20,100.08,126.79,2.24,3.92,N
Xr0_row0020_sel_buf1,Xr0_row0020_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,20,102.32,126.79,2.24,3.92,N
Xr0_row0020_sel_buf2,Xr0_row0020_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,20,104.56,126.79,2.24,3.92,N
Xr0_row0021_sel_nand4,Xr0_row0021_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,21,92.24,131.12,7.84,3.92,N
Xr0_row0021_sel_buf0,Xr0_row0021_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,21,100.08,131.12,2.24,3.92,N
Xr0_row0021_sel_buf1,Xr0_row0021_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,21,102.32,131.12,2.24,3.92,N
Xr0_row0021_sel_buf2,Xr0_row0021_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,21,104.56,131.12,2.24,3.92,N
Xr0_row0022_sel_nand4,Xr0_row0022_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,22,92.24,135.445,7.84,3.92,N
Xr0_row0022_sel_buf0,Xr0_row0022_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,22,100.08,135.445,2.24,3.92,N
Xr0_row0022_sel_buf1,Xr0_row0022_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,22,102.32,135.445,2.24,3.92,N
Xr0_row0022_sel_buf2,Xr0_row0022_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,22,104.56,135.445,2.24,3.92,N
Xr0_row0023_sel_nand4,Xr0_row0023_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,23,92.24,139.775,7.84,3.92,N
Xr0_row0023_sel_buf0,Xr0_row0023_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,23,100.08,139.775,2.24,3.92,N
Xr0_row0023_sel_buf1,Xr0_row0023_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,23,102.32,139.775,2.24,3.92,N
Xr0_row0023_sel_buf2,Xr0_row0023_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,23,104.56,139.775,2.24,3.92,N
Xr0_row0024_sel_nand4,Xr0_row0024_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,24,92.24,144.105,7.84,3.92,N
Xr0_row0024_sel_buf0,Xr0_row0024_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,24,100.08,144.105,2.24,3.92,N
Xr0_row0024_sel_buf1,Xr0_row0024_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,24,102.32,144.105,2.24,3.92,N
Xr0_row0024_sel_buf2,Xr0_row0024_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,24,104.56,144.105,2.24,3.92,N
Xr0_row0025_sel_nand4,Xr0_row0025_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,25,92.24,148.435,7.84,3.92,N
Xr0_row0025_sel_buf0,Xr0_row0025_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,25,100.08,148.435,2.24,3.92,N
Xr0_row0025_sel_buf1,Xr0_row0025_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,25,102.32,148.435,2.24,3.92,N
Xr0_row0025_sel_buf2,Xr0_row0025_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,25,104.56,148.435,2.24,3.92,N
Xr0_row0026_sel_nand4,Xr0_row0026_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,26,92.24,152.765,7.84,3.92,N
Xr0_row0026_sel_buf0,Xr0_row0026_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,26,100.08,152.765,2.24,3.92,N
Xr0_row0026_sel_buf1,Xr0_row0026_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,26,102.32,152.765,2.24,3.92,N
Xr0_row0026_sel_buf2,Xr0_row0026_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,26,104.56,152.765,2.24,3.92,N
Xr0_row0027_sel_nand4,Xr0_row0027_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,27,92.24,157.095,7.84,3.92,N
Xr0_row0027_sel_buf0,Xr0_row0027_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,27,100.08,157.095,2.24,3.92,N
Xr0_row0027_sel_buf1,Xr0_row0027_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,27,102.32,157.095,2.24,3.92,N
Xr0_row0027_sel_buf2,Xr0_row0027_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,27,104.56,157.095,2.24,3.92,N
Xr0_row0028_sel_nand4,Xr0_row0028_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,28,92.24,161.425,7.84,3.92,N
Xr0_row0028_sel_buf0,Xr0_row0028_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,28,100.08,161.425,2.24,3.92,N
Xr0_row0028_sel_buf1,Xr0_row0028_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,28,102.32,161.425,2.24,3.92,N
Xr0_row0028_sel_buf2,Xr0_row0028_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,28,104.56,161.425,2.24,3.92,N
Xr0_row0029_sel_nand4,Xr0_row0029_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,29,92.24,165.75,7.84,3.92,N
Xr0_row0029_sel_buf0,Xr0_row0029_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,29,100.08,165.75,2.24,3.92,N
Xr0_row0029_sel_buf1,Xr0_row0029_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,29,102.32,165.75,2.24,3.92,N
Xr0_row0029_sel_buf2,Xr0_row0029_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,29,104.56,165.75,2.24,3.92,N
Xr0_row0030_sel_nand4,Xr0_row0030_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,30,92.24,170.08,7.84,3.92,N
Xr0_row0030_sel_buf0,Xr0_row0030_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,30,100.08,170.08,2.24,3.92,N
Xr0_row0030_sel_buf1,Xr0_row0030_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,30,102.32,170.08,2.24,3.92,N
Xr0_row0030_sel_buf2,Xr0_row0030_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,30,104.56,170.08,2.24,3.92,N
Xr0_row0031_sel_nand4,Xr0_row0031_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,31,92.24,174.41,7.84,3.92,N
Xr0_row0031_sel_buf0,Xr0_row0031_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,31,100.08,174.41,2.24,3.92,N
Xr0_row0031_sel_buf1,Xr0_row0031_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,31,102.32,174.41,2.24,3.92,N
Xr0_row0031_sel_buf2,Xr0_row0031_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,31,104.56,174.41,2.24,3.92,N
Xr0_row0032_sel_nand4,Xr0_row0032_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,32,92.24,178.74,7.84,3.92,N
Xr0_row0032_sel_buf0,Xr0_row0032_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,32,100.08,178.74,2.24,3.92,N
Xr0_row0032_sel_buf1,Xr0_row0032_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,32,102.32,178.74,2.24,3.92,N
Xr0_row0032_sel_buf2,Xr0_row0032_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,32,104.56,178.74,2.24,3.92,N
Xr0_row0033_sel_nand4,Xr0_row0033_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,33,92.24,183.07,7.84,3.92,N
Xr0_row0033_sel_buf0,Xr0_row0033_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,33,100.08,183.07,2.24,3.92,N
Xr0_row0033_sel_buf1,Xr0_row0033_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,33,102.32,183.07,2.24,3.92,N
Xr0_row0033_sel_buf2,Xr0_row0033_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,33,104.56,183.07,2.24,3.92,N
Xr0_row0034_sel_nand4,Xr0_row0034_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,34,92.24,187.4,7.84,3.92,N
Xr0_row0034_sel_buf0,Xr0_row0034_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,34,100.08,187.4,2.24,3.92,N
Xr0_row0034_sel_buf1,Xr0_row0034_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,34,102.32,187.4,2.24,3.92,N
Xr0_row0034_sel_buf2,Xr0_row0034_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,34,104.56,187.4,2.24,3.92,N
Xr0_row0035_sel_nand4,Xr0_row0035_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,35,92.24,191.725,7.84,3.92,N
Xr0_row0035_sel_buf0,Xr0_row0035_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,35,100.08,191.725,2.24,3.92,N
Xr0_row0035_sel_buf1,Xr0_row0035_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,35,102.32,191.725,2.24,3.92,N
Xr0_row0035_sel_buf2,Xr0_row0035_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,35,104.56,191.725,2.24,3.92,N
Xr0_row0036_sel_nand4,Xr0_row0036_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,36,92.24,196.055,7.84,3.92,N
Xr0_row0036_sel_buf0,Xr0_row0036_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,36,100.08,196.055,2.24,3.92,N
Xr0_row0036_sel_buf1,Xr0_row0036_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,36,102.32,196.055,2.24,3.92,N
Xr0_row0036_sel_buf2,Xr0_row0036_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,36,104.56,196.055,2.24,3.92,N
Xr0_row0037_sel_nand4,Xr0_row0037_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,37,92.24,200.385,7.84,3.92,N
Xr0_row0037_sel_buf0,Xr0_row0037_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,37,100.08,200.385,2.24,3.92,N
Xr0_row0037_sel_buf1,Xr0_row0037_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,37,102.32,200.385,2.24,3.92,N
Xr0_row0037_sel_buf2,Xr0_row0037_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,37,104.56,200.385,2.24,3.92,N
Xr0_row0038_sel_nand4,Xr0_row0038_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,38,92.24,204.715,7.84,3.92,N
Xr0_row0038_sel_buf0,Xr0_row0038_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,38,100.08,204.715,2.24,3.92,N
Xr0_row0038_sel_buf1,Xr0_row0038_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,38,102.32,204.715,2.24,3.92,N
Xr0_row0038_sel_buf2,Xr0_row0038_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,38,104.56,204.715,2.24,3.92,N
Xr0_row0039_sel_nand4,Xr0_row0039_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,39,92.24,209.045,7.84,3.92,N
Xr0_row0039_sel_buf0,Xr0_row0039_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,39,100.08,209.045,2.24,3.92,N
Xr0_row0039_sel_buf1,Xr0_row0039_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,39,102.32,209.045,2.24,3.92,N
Xr0_row0039_sel_buf2,Xr0_row0039_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,39,104.56,209.045,2.24,3.92,N
Xr0_row0040_sel_nand4,Xr0_row0040_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,40,92.24,213.375,7.84,3.92,N
Xr0_row0040_sel_buf0,Xr0_row0040_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,40,100.08,213.375,2.24,3.92,N
Xr0_row0040_sel_buf1,Xr0_row0040_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,40,102.32,213.375,2.24,3.92,N
Xr0_row0040_sel_buf2,Xr0_row0040_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,40,104.56,213.375,2.24,3.92,N
Xr0_row0041_sel_nand4,Xr0_row0041_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,41,92.24,217.705,7.84,3.92,N
Xr0_row0041_sel_buf0,Xr0_row0041_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,41,100.08,217.705,2.24,3.92,N
Xr0_row0041_sel_buf1,Xr0_row0041_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,41,102.32,217.705,2.24,3.92,N
Xr0_row0041_sel_buf2,Xr0_row0041_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,41,104.56,217.705,2.24,3.92,N
Xr0_row0042_sel_nand4,Xr0_row0042_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,42,92.24,222.03,7.84,3.92,N
Xr0_row0042_sel_buf0,Xr0_row0042_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,42,100.08,222.03,2.24,3.92,N
Xr0_row0042_sel_buf1,Xr0_row0042_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,42,102.32,222.03,2.24,3.92,N
Xr0_row0042_sel_buf2,Xr0_row0042_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,42,104.56,222.03,2.24,3.92,N
Xr0_row0043_sel_nand4,Xr0_row0043_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,43,92.24,226.36,7.84,3.92,N
Xr0_row0043_sel_buf0,Xr0_row0043_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,43,100.08,226.36,2.24,3.92,N
Xr0_row0043_sel_buf1,Xr0_row0043_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,43,102.32,226.36,2.24,3.92,N
Xr0_row0043_sel_buf2,Xr0_row0043_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,43,104.56,226.36,2.24,3.92,N
Xr0_row0044_sel_nand4,Xr0_row0044_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,44,92.24,230.69,7.84,3.92,N
Xr0_row0044_sel_buf0,Xr0_row0044_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,44,100.08,230.69,2.24,3.92,N
Xr0_row0044_sel_buf1,Xr0_row0044_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,44,102.32,230.69,2.24,3.92,N
Xr0_row0044_sel_buf2,Xr0_row0044_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,44,104.56,230.69,2.24,3.92,N
Xr0_row0045_sel_nand4,Xr0_row0045_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,45,92.24,235.02,7.84,3.92,N
Xr0_row0045_sel_buf0,Xr0_row0045_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,45,100.08,235.02,2.24,3.92,N
Xr0_row0045_sel_buf1,Xr0_row0045_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,45,102.32,235.02,2.24,3.92,N
Xr0_row0045_sel_buf2,Xr0_row0045_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,45,104.56,235.02,2.24,3.92,N
Xr0_row0046_sel_nand4,Xr0_row0046_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,46,92.24,239.35,7.84,3.92,N
Xr0_row0046_sel_buf0,Xr0_row0046_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,46,100.08,239.35,2.24,3.92,N
Xr0_row0046_sel_buf1,Xr0_row0046_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,46,102.32,239.35,2.24,3.92,N
Xr0_row0046_sel_buf2,Xr0_row0046_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,46,104.56,239.35,2.24,3.92,N
Xr0_row0047_sel_nand4,Xr0_row0047_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,47,92.24,243.68,7.84,3.92,N
Xr0_row0047_sel_buf0,Xr0_row0047_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,47,100.08,243.68,2.24,3.92,N
Xr0_row0047_sel_buf1,Xr0_row0047_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,47,102.32,243.68,2.24,3.92,N
Xr0_row0047_sel_buf2,Xr0_row0047_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,47,104.56,243.68,2.24,3.92,N
Xr0_row0048_sel_nand4,Xr0_row0048_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,48,92.24,248.005,7.84,3.92,N
Xr0_row0048_sel_buf0,Xr0_row0048_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,48,100.08,248.005,2.24,3.92,N
Xr0_row0048_sel_buf1,Xr0_row0048_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,48,102.32,248.005,2.24,3.92,N
Xr0_row0048_sel_buf2,Xr0_row0048_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,48,104.56,248.005,2.24,3.92,N
Xr0_row0049_sel_nand4,Xr0_row0049_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,49,92.24,252.335,7.84,3.92,N
Xr0_row0049_sel_buf0,Xr0_row0049_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,49,100.08,252.335,2.24,3.92,N
Xr0_row0049_sel_buf1,Xr0_row0049_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,49,102.32,252.335,2.24,3.92,N
Xr0_row0049_sel_buf2,Xr0_row0049_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,49,104.56,252.335,2.24,3.92,N
Xr0_row0050_sel_nand4,Xr0_row0050_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,50,92.24,256.665,7.84,3.92,N
Xr0_row0050_sel_buf0,Xr0_row0050_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,50,100.08,256.665,2.24,3.92,N
Xr0_row0050_sel_buf1,Xr0_row0050_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,50,102.32,256.665,2.24,3.92,N
Xr0_row0050_sel_buf2,Xr0_row0050_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,50,104.56,256.665,2.24,3.92,N
Xr0_row0051_sel_nand4,Xr0_row0051_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,51,92.24,260.995,7.84,3.92,N
Xr0_row0051_sel_buf0,Xr0_row0051_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,51,100.08,260.995,2.24,3.92,N
Xr0_row0051_sel_buf1,Xr0_row0051_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,51,102.32,260.995,2.24,3.92,N
Xr0_row0051_sel_buf2,Xr0_row0051_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,51,104.56,260.995,2.24,3.92,N
Xr0_row0052_sel_nand4,Xr0_row0052_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,52,92.24,265.325,7.84,3.92,N
Xr0_row0052_sel_buf0,Xr0_row0052_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,52,100.08,265.325,2.24,3.92,N
Xr0_row0052_sel_buf1,Xr0_row0052_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,52,102.32,265.325,2.24,3.92,N
Xr0_row0052_sel_buf2,Xr0_row0052_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,52,104.56,265.325,2.24,3.92,N
Xr0_row0053_sel_nand4,Xr0_row0053_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,53,92.24,269.655,7.84,3.92,N
Xr0_row0053_sel_buf0,Xr0_row0053_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,53,100.08,269.655,2.24,3.92,N
Xr0_row0053_sel_buf1,Xr0_row0053_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,53,102.32,269.655,2.24,3.92,N
Xr0_row0053_sel_buf2,Xr0_row0053_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,53,104.56,269.655,2.24,3.92,N
Xr0_row0054_sel_nand4,Xr0_row0054_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,54,92.24,273.98,7.84,3.92,N
Xr0_row0054_sel_buf0,Xr0_row0054_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,54,100.08,273.98,2.24,3.92,N
Xr0_row0054_sel_buf1,Xr0_row0054_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,54,102.32,273.98,2.24,3.92,N
Xr0_row0054_sel_buf2,Xr0_row0054_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,54,104.56,273.98,2.24,3.92,N
Xr0_row0055_sel_nand4,Xr0_row0055_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,r0,55,92.24,278.31,7.84,3.92,N
Xr0_row0055_sel_buf0,Xr0_row0055_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,55,100.08,278.31,2.24,3.92,N
Xr0_row0055_sel_buf1,Xr0_row0055_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,55,102.32,278.31,2.24,3.92,N
Xr0_row0055_sel_buf2,Xr0_row0055_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,r0,55,104.56,278.31,2.24,3.92,N
