name,original_name,cell,x_um,y_um,width_um,height_um,orient,row
Xw1_pd1_3_inv,Xw1_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,51.52000000000002,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xw1_pd2_0_inv,Xw1_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,51.52000000000002,606.28,2.24,3.92,N,top_ctrl_2
Xw1_pd2_1_inv,Xw1_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,51.52000000000002,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xw1_pd2_2_inv,Xw1_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.20000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xw1_pd2_3_inv,Xw1_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.20000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xw1_pd2_4_inv,Xw1_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.20000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xw1_pd2_5_inv,Xw1_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.20000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xw1_pd2_6_inv,Xw1_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.20000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xw1_pd2_7_inv,Xw1_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr0_a0_inv,Xr0_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr0_a1_inv,Xr0_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr0_a2_inv,Xr0_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xr0_a3_inv,Xr0_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xr0_a4_inv,Xr0_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,606.28,2.24,3.92,N,top_ctrl_2
Xr0_a5_inv,Xr0_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,53.76000000000002,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xr0_a6_inv,Xr0_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,55.44000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xr0_a7_inv,Xr0_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,55.44000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr0_a8_inv,Xr0_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,55.44000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xr0_grp0_inv,Xr0_grp0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,55.44000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr0_grp1_inv,Xr0_grp1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,55.44000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xr0_grp2_inv,Xr0_grp2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr0_grp3_inv,Xr0_grp3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr0_pd0_0_inv,Xr0_pd0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr0_pd0_1_inv,Xr0_pd0_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xr0_pd0_2_inv,Xr0_pd0_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xr0_pd0_3_inv,Xr0_pd0_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,606.28,2.24,3.92,N,top_ctrl_2
Xr0_pd1_0_inv,Xr0_pd1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,56.00000000000002,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xr0_pd1_1_inv,Xr0_pd1_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,57.68000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xr0_pd1_2_inv,Xr0_pd1_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,57.68000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr0_pd1_3_inv,Xr0_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,57.68000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xr0_pd2_0_inv,Xr0_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,57.68000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr0_pd2_1_inv,Xr0_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,57.68000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xr0_pd2_2_inv,Xr0_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr0_pd2_3_inv,Xr0_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr0_pd2_4_inv,Xr0_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr0_pd2_5_inv,Xr0_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xr0_pd2_6_inv,Xr0_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xr0_pd2_7_inv,Xr0_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,606.28,2.24,3.92,N,top_ctrl_2
Xr1_a0_inv,Xr1_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,58.24000000000002,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xr1_a1_inv,Xr1_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,59.92000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xr1_a2_inv,Xr1_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,59.92000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_a3_inv,Xr1_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,59.92000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_a4_inv,Xr1_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,59.92000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr1_a5_inv,Xr1_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,59.92000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xr1_a6_inv,Xr1_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr1_a7_inv,Xr1_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr1_a8_inv,Xr1_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr1_grp0_inv,Xr1_grp0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xr1_grp1_inv,Xr1_grp1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xr1_grp2_inv,Xr1_grp2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,606.28,2.24,3.92,N,top_ctrl_2
Xr1_grp3_inv,Xr1_grp3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,60.480000000000025,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xr1_pd0_0_inv,Xr1_pd0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.160000000000025,3.92,2.24,3.92,N,bottom_ctrl_0
Xr1_pd0_1_inv,Xr1_pd0_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.160000000000025,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_pd0_2_inv,Xr1_pd0_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.160000000000025,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_pd0_3_inv,Xr1_pd0_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.160000000000025,15.68,2.24,3.92,FS,bottom_ctrl_3
Xr1_pd1_0_inv,Xr1_pd1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.160000000000025,19.6,2.24,3.92,N,bottom_ctrl_4
Xr1_pd1_1_inv,Xr1_pd1_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,23.52,2.24,3.92,FS,bottom_ctrl_5
Xr1_pd1_2_inv,Xr1_pd1_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xr1_pd1_3_inv,Xr1_pd1_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,31.36,2.24,3.92,FS,bottom_ctrl_7
Xr1_pd2_0_inv,Xr1_pd2_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xr1_pd2_1_inv,Xr1_pd2_1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xr1_pd2_2_inv,Xr1_pd2_2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,606.28,2.24,3.92,N,top_ctrl_2
Xr1_pd2_3_inv,Xr1_pd2_3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,62.72000000000003,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xr1_pd2_4_inv,Xr1_pd2_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.40000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xr1_pd2_5_inv,Xr1_pd2_5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.40000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xr1_pd2_6_inv,Xr1_pd2_6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.40000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xr1_pd2_7_inv,Xr1_pd2_7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.40000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_a0_inv,Xeq_a0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.40000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_b0_inv,Xeq_b0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_ab0_inv,Xeq_ab0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_nanb0_inv,Xeq_nanb0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_xnor0_inv,Xeq_xnor0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_a1_inv,Xeq_a1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_b1_inv,Xeq_b1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,606.28,2.24,3.92,N,top_ctrl_2
Xeq_ab1_inv,Xeq_ab1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,64.96000000000002,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_nanb1_inv,Xeq_nanb1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,66.64000000000003,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_xnor1_inv,Xeq_xnor1_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,66.64000000000003,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_a2_inv,Xeq_a2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,66.64000000000003,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_b2_inv,Xeq_b2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,66.64000000000003,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_ab2_inv,Xeq_ab2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,66.64000000000003,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_nanb2_inv,Xeq_nanb2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_xnor2_inv,Xeq_xnor2_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_a3_inv,Xeq_a3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_b3_inv,Xeq_b3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_ab3_inv,Xeq_ab3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_nanb3_inv,Xeq_nanb3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,606.28,2.24,3.92,N,top_ctrl_2
Xeq_xnor3_inv,Xeq_xnor3_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,67.20000000000002,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_a4_inv,Xeq_a4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,68.88000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_b4_inv,Xeq_b4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,68.88000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_ab4_inv,Xeq_ab4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,68.88000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_nanb4_inv,Xeq_nanb4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,68.88000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_xnor4_inv,Xeq_xnor4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,68.88000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_a5_inv,Xeq_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_b5_inv,Xeq_b5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_ab5_inv,Xeq_ab5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_nanb5_inv,Xeq_nanb5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_xnor5_inv,Xeq_xnor5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_a6_inv,Xeq_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,606.28,2.24,3.92,N,top_ctrl_2
Xeq_b6_inv,Xeq_b6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,69.44000000000001,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_ab6_inv,Xeq_ab6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.12000000000002,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_nanb6_inv,Xeq_nanb6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.12000000000002,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_xnor6_inv,Xeq_xnor6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.12000000000002,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_a7_inv,Xeq_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.12000000000002,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_b7_inv,Xeq_b7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.12000000000002,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_ab7_inv,Xeq_ab7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_nanb7_inv,Xeq_nanb7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_xnor7_inv,Xeq_xnor7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_a8_inv,Xeq_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,598.4399999999999,2.24,3.92,N,top_ctrl_0
Xeq_b8_inv,Xeq_b8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,602.3599999999999,2.24,3.92,FS,top_ctrl_1
Xeq_ab8_inv,Xeq_ab8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,606.28,2.24,3.92,N,top_ctrl_2
Xeq_nanb8_inv,Xeq_nanb8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,71.68,610.1999999999999,2.24,3.92,FS,top_ctrl_3
Xeq_xnor8_inv,Xeq_xnor8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_reduce_s0_0_inv,Xeq_reduce_s0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_reduce_s0_4_inv,Xeq_reduce_s0_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_reduce_s1_0_inv,Xeq_reduce_s1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,15.68,2.24,3.92,FS,bottom_ctrl_3
Xwrite_conflict_inv,Xwrite_conflict_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,73.36000000000001,19.6,2.24,3.92,N,bottom_ctrl_4
