name,original_name,cell,x_um,y_um,width_um,height_um,orient,row
Xeq_xnor4_inv,Xeq_xnor4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_a5_inv,Xeq_a5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_b5_inv,Xeq_b5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,1152.68,2.24,3.92,N,top_ctrl_0
Xeq_ab5_inv,Xeq_ab5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xeq_nanb5_inv,Xeq_nanb5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,102.47999999999995,1160.52,2.24,3.92,N,top_ctrl_2
Xeq_xnor5_inv,Xeq_xnor5_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,103.03999999999994,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_a6_inv,Xeq_a6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,103.03999999999994,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_b6_inv,Xeq_b6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,103.03999999999994,1164.44,2.24,3.92,FS,top_ctrl_3
Xeq_ab6_inv,Xeq_ab6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_nanb6_inv,Xeq_nanb6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_xnor6_inv,Xeq_xnor6_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_a7_inv,Xeq_a7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_b7_inv,Xeq_b7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_ab7_inv,Xeq_ab7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_nanb7_inv,Xeq_nanb7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,1152.68,2.24,3.92,N,top_ctrl_0
Xeq_xnor7_inv,Xeq_xnor7_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xeq_a8_inv,Xeq_a8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,104.71999999999994,1160.52,2.24,3.92,N,top_ctrl_2
Xeq_b8_inv,Xeq_b8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,105.27999999999993,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xeq_ab8_inv,Xeq_ab8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,105.27999999999993,31.36,2.24,3.92,FS,bottom_ctrl_7
Xeq_nanb8_inv,Xeq_nanb8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,105.27999999999993,1164.44,2.24,3.92,FS,top_ctrl_3
Xeq_xnor8_inv,Xeq_xnor8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,3.92,2.24,3.92,N,bottom_ctrl_0
Xeq_a9_inv,Xeq_a9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,7.84,2.24,3.92,FS,bottom_ctrl_1
Xeq_b9_inv,Xeq_b9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,11.76,2.24,3.92,N,bottom_ctrl_2
Xeq_ab9_inv,Xeq_ab9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,15.68,2.24,3.92,FS,bottom_ctrl_3
Xeq_nanb9_inv,Xeq_nanb9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,19.6,2.24,3.92,N,bottom_ctrl_4
Xeq_xnor9_inv,Xeq_xnor9_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,23.52,2.24,3.92,FS,bottom_ctrl_5
Xeq_reduce_s0_0_inv,Xeq_reduce_s0_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,1152.68,2.24,3.92,N,top_ctrl_0
Xeq_reduce_s0_4_inv,Xeq_reduce_s0_4_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,1156.6000000000001,2.24,3.92,FS,top_ctrl_1
Xeq_reduce_s0_8_inv,Xeq_reduce_s0_8_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,106.95999999999994,1160.52,2.24,3.92,N,top_ctrl_2
Xeq_reduce_s1_0_inv,Xeq_reduce_s1_0_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,107.51999999999992,27.439999999999998,2.24,3.92,N,bottom_ctrl_6
Xwrite_conflict_inv,Xwrite_conflict_inv,gf180mcu_as_sc_mcu7t3v3__inv_2,107.51999999999992,31.36,2.24,3.92,FS,bottom_ctrl_7
