name,original_name,role,cell,port,row_index,x_um,y_um,width_um,height_um,orient
Xw1_row0021_sel_nand4,Xw1_row0021_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,21,54.4,131.07,7.84,3.92,N
Xw1_row0021_sel_buf0,Xw1_row0021_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,21,62.24,131.07,2.24,3.92,N
Xw1_row0021_sel_buf1,Xw1_row0021_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,21,64.48,131.07,2.24,3.92,N
Xw1_row0021_sel_buf2,Xw1_row0021_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,21,66.72,131.07,2.24,3.92,N
Xw1_row0022_sel_nand4,Xw1_row0022_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,22,54.4,135.395,7.84,3.92,N
Xw1_row0022_sel_buf0,Xw1_row0022_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,22,62.24,135.395,2.24,3.92,N
Xw1_row0022_sel_buf1,Xw1_row0022_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,22,64.48,135.395,2.24,3.92,N
Xw1_row0022_sel_buf2,Xw1_row0022_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,22,66.72,135.395,2.24,3.92,N
Xw1_row0023_sel_nand4,Xw1_row0023_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,23,54.4,139.72,7.84,3.92,N
Xw1_row0023_sel_buf0,Xw1_row0023_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,23,62.24,139.72,2.24,3.92,N
Xw1_row0023_sel_buf1,Xw1_row0023_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,23,64.48,139.72,2.24,3.92,N
Xw1_row0023_sel_buf2,Xw1_row0023_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,23,66.72,139.72,2.24,3.92,N
Xw1_row0024_sel_nand4,Xw1_row0024_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,24,54.4,144.05,7.84,3.92,N
Xw1_row0024_sel_buf0,Xw1_row0024_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,24,62.24,144.05,2.24,3.92,N
Xw1_row0024_sel_buf1,Xw1_row0024_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,24,64.48,144.05,2.24,3.92,N
Xw1_row0024_sel_buf2,Xw1_row0024_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,24,66.72,144.05,2.24,3.92,N
Xw1_row0025_sel_nand4,Xw1_row0025_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,25,54.4,148.375,7.84,3.92,N
Xw1_row0025_sel_buf0,Xw1_row0025_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,25,62.24,148.375,2.24,3.92,N
Xw1_row0025_sel_buf1,Xw1_row0025_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,25,64.48,148.375,2.24,3.92,N
Xw1_row0025_sel_buf2,Xw1_row0025_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,25,66.72,148.375,2.24,3.92,N
Xw1_row0026_sel_nand4,Xw1_row0026_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,26,54.4,152.7,7.84,3.92,N
Xw1_row0026_sel_buf0,Xw1_row0026_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,26,62.24,152.7,2.24,3.92,N
Xw1_row0026_sel_buf1,Xw1_row0026_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,26,64.48,152.7,2.24,3.92,N
Xw1_row0026_sel_buf2,Xw1_row0026_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,26,66.72,152.7,2.24,3.92,N
Xw1_row0027_sel_nand4,Xw1_row0027_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,27,54.4,157.03,7.84,3.92,N
Xw1_row0027_sel_buf0,Xw1_row0027_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,27,62.24,157.03,2.24,3.92,N
Xw1_row0027_sel_buf1,Xw1_row0027_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,27,64.48,157.03,2.24,3.92,N
Xw1_row0027_sel_buf2,Xw1_row0027_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,27,66.72,157.03,2.24,3.92,N
Xw1_row0028_sel_nand4,Xw1_row0028_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,28,54.4,161.355,7.84,3.92,N
Xw1_row0028_sel_buf0,Xw1_row0028_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,28,62.24,161.355,2.24,3.92,N
Xw1_row0028_sel_buf1,Xw1_row0028_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,28,64.48,161.355,2.24,3.92,N
Xw1_row0028_sel_buf2,Xw1_row0028_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,28,66.72,161.355,2.24,3.92,N
Xw1_row0029_sel_nand4,Xw1_row0029_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,29,54.4,165.685,7.84,3.92,N
Xw1_row0029_sel_buf0,Xw1_row0029_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,29,62.24,165.685,2.24,3.92,N
Xw1_row0029_sel_buf1,Xw1_row0029_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,29,64.48,165.685,2.24,3.92,N
Xw1_row0029_sel_buf2,Xw1_row0029_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,29,66.72,165.685,2.24,3.92,N
Xw1_row0030_sel_nand4,Xw1_row0030_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,30,54.4,170.01,7.84,3.92,N
Xw1_row0030_sel_buf0,Xw1_row0030_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,30,62.24,170.01,2.24,3.92,N
Xw1_row0030_sel_buf1,Xw1_row0030_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,30,64.48,170.01,2.24,3.92,N
Xw1_row0030_sel_buf2,Xw1_row0030_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,30,66.72,170.01,2.24,3.92,N
Xw1_row0031_sel_nand4,Xw1_row0031_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,31,54.4,174.335,7.84,3.92,N
Xw1_row0031_sel_buf0,Xw1_row0031_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,31,62.24,174.335,2.24,3.92,N
Xw1_row0031_sel_buf1,Xw1_row0031_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,31,64.48,174.335,2.24,3.92,N
Xw1_row0031_sel_buf2,Xw1_row0031_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,31,66.72,174.335,2.24,3.92,N
Xw1_row0032_sel_nand4,Xw1_row0032_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,32,54.4,178.665,7.84,3.92,N
Xw1_row0032_sel_buf0,Xw1_row0032_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,32,62.24,178.665,2.24,3.92,N
Xw1_row0032_sel_buf1,Xw1_row0032_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,32,64.48,178.665,2.24,3.92,N
Xw1_row0032_sel_buf2,Xw1_row0032_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,32,66.72,178.665,2.24,3.92,N
Xw1_row0033_sel_nand4,Xw1_row0033_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,33,54.4,182.99,7.84,3.92,N
Xw1_row0033_sel_buf0,Xw1_row0033_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,33,62.24,182.99,2.24,3.92,N
Xw1_row0033_sel_buf1,Xw1_row0033_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,33,64.48,182.99,2.24,3.92,N
Xw1_row0033_sel_buf2,Xw1_row0033_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,33,66.72,182.99,2.24,3.92,N
Xw1_row0034_sel_nand4,Xw1_row0034_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,34,54.4,187.315,7.84,3.92,N
Xw1_row0034_sel_buf0,Xw1_row0034_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,34,62.24,187.315,2.24,3.92,N
Xw1_row0034_sel_buf1,Xw1_row0034_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,34,64.48,187.315,2.24,3.92,N
Xw1_row0034_sel_buf2,Xw1_row0034_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,34,66.72,187.315,2.24,3.92,N
Xw1_row0035_sel_nand4,Xw1_row0035_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,35,54.4,191.645,7.84,3.92,N
Xw1_row0035_sel_buf0,Xw1_row0035_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,35,62.24,191.645,2.24,3.92,N
Xw1_row0035_sel_buf1,Xw1_row0035_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,35,64.48,191.645,2.24,3.92,N
Xw1_row0035_sel_buf2,Xw1_row0035_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,35,66.72,191.645,2.24,3.92,N
Xw1_row0036_sel_nand4,Xw1_row0036_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,36,54.4,195.97,7.84,3.92,N
Xw1_row0036_sel_buf0,Xw1_row0036_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,36,62.24,195.97,2.24,3.92,N
Xw1_row0036_sel_buf1,Xw1_row0036_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,36,64.48,195.97,2.24,3.92,N
Xw1_row0036_sel_buf2,Xw1_row0036_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,36,66.72,195.97,2.24,3.92,N
Xw1_row0037_sel_nand4,Xw1_row0037_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,37,54.4,200.3,7.84,3.92,N
Xw1_row0037_sel_buf0,Xw1_row0037_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,37,62.24,200.3,2.24,3.92,N
Xw1_row0037_sel_buf1,Xw1_row0037_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,37,64.48,200.3,2.24,3.92,N
Xw1_row0037_sel_buf2,Xw1_row0037_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,37,66.72,200.3,2.24,3.92,N
Xw1_row0038_sel_nand4,Xw1_row0038_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,38,54.4,204.625,7.84,3.92,N
Xw1_row0038_sel_buf0,Xw1_row0038_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,38,62.24,204.625,2.24,3.92,N
Xw1_row0038_sel_buf1,Xw1_row0038_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,38,64.48,204.625,2.24,3.92,N
Xw1_row0038_sel_buf2,Xw1_row0038_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,38,66.72,204.625,2.24,3.92,N
Xw1_row0039_sel_nand4,Xw1_row0039_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,39,54.4,208.95,7.84,3.92,N
Xw1_row0039_sel_buf0,Xw1_row0039_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,39,62.24,208.95,2.24,3.92,N
Xw1_row0039_sel_buf1,Xw1_row0039_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,39,64.48,208.95,2.24,3.92,N
Xw1_row0039_sel_buf2,Xw1_row0039_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,39,66.72,208.95,2.24,3.92,N
Xw1_row0040_sel_nand4,Xw1_row0040_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,40,54.4,213.28,7.84,3.92,N
Xw1_row0040_sel_buf0,Xw1_row0040_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,40,62.24,213.28,2.24,3.92,N
Xw1_row0040_sel_buf1,Xw1_row0040_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,40,64.48,213.28,2.24,3.92,N
Xw1_row0040_sel_buf2,Xw1_row0040_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,40,66.72,213.28,2.24,3.92,N
Xw1_row0041_sel_nand4,Xw1_row0041_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,41,54.4,217.605,7.84,3.92,N
Xw1_row0041_sel_buf0,Xw1_row0041_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,41,62.24,217.605,2.24,3.92,N
Xw1_row0041_sel_buf1,Xw1_row0041_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,41,64.48,217.605,2.24,3.92,N
Xw1_row0041_sel_buf2,Xw1_row0041_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,41,66.72,217.605,2.24,3.92,N
Xw1_row0042_sel_nand4,Xw1_row0042_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,42,54.4,221.93,7.84,3.92,N
Xw1_row0042_sel_buf0,Xw1_row0042_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,42,62.24,221.93,2.24,3.92,N
Xw1_row0042_sel_buf1,Xw1_row0042_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,42,64.48,221.93,2.24,3.92,N
Xw1_row0042_sel_buf2,Xw1_row0042_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,42,66.72,221.93,2.24,3.92,N
Xw1_row0043_sel_nand4,Xw1_row0043_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,43,54.4,226.26,7.84,3.92,N
Xw1_row0043_sel_buf0,Xw1_row0043_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,43,62.24,226.26,2.24,3.92,N
Xw1_row0043_sel_buf1,Xw1_row0043_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,43,64.48,226.26,2.24,3.92,N
Xw1_row0043_sel_buf2,Xw1_row0043_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,43,66.72,226.26,2.24,3.92,N
Xw1_row0044_sel_nand4,Xw1_row0044_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,44,54.4,230.585,7.84,3.92,N
Xw1_row0044_sel_buf0,Xw1_row0044_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,44,62.24,230.585,2.24,3.92,N
Xw1_row0044_sel_buf1,Xw1_row0044_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,44,64.48,230.585,2.24,3.92,N
Xw1_row0044_sel_buf2,Xw1_row0044_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,44,66.72,230.585,2.24,3.92,N
Xw1_row0045_sel_nand4,Xw1_row0045_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,45,54.4,234.915,7.84,3.92,N
Xw1_row0045_sel_buf0,Xw1_row0045_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,45,62.24,234.915,2.24,3.92,N
Xw1_row0045_sel_buf1,Xw1_row0045_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,45,64.48,234.915,2.24,3.92,N
Xw1_row0045_sel_buf2,Xw1_row0045_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,45,66.72,234.915,2.24,3.92,N
Xw1_row0046_sel_nand4,Xw1_row0046_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,46,54.4,239.24,7.84,3.92,N
Xw1_row0046_sel_buf0,Xw1_row0046_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,46,62.24,239.24,2.24,3.92,N
Xw1_row0046_sel_buf1,Xw1_row0046_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,46,64.48,239.24,2.24,3.92,N
Xw1_row0046_sel_buf2,Xw1_row0046_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,46,66.72,239.24,2.24,3.92,N
Xw1_row0047_sel_nand4,Xw1_row0047_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,47,54.4,243.565,7.84,3.92,N
Xw1_row0047_sel_buf0,Xw1_row0047_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,47,62.24,243.565,2.24,3.92,N
Xw1_row0047_sel_buf1,Xw1_row0047_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,47,64.48,243.565,2.24,3.92,N
Xw1_row0047_sel_buf2,Xw1_row0047_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,47,66.72,243.565,2.24,3.92,N
Xw1_row0048_sel_nand4,Xw1_row0048_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,48,54.4,247.895,7.84,3.92,N
Xw1_row0048_sel_buf0,Xw1_row0048_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,48,62.24,247.895,2.24,3.92,N
Xw1_row0048_sel_buf1,Xw1_row0048_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,48,64.48,247.895,2.24,3.92,N
Xw1_row0048_sel_buf2,Xw1_row0048_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,48,66.72,247.895,2.24,3.92,N
Xw1_row0049_sel_nand4,Xw1_row0049_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,49,54.4,252.22,7.84,3.92,N
Xw1_row0049_sel_buf0,Xw1_row0049_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,49,62.24,252.22,2.24,3.92,N
Xw1_row0049_sel_buf1,Xw1_row0049_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,49,64.48,252.22,2.24,3.92,N
Xw1_row0049_sel_buf2,Xw1_row0049_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,49,66.72,252.22,2.24,3.92,N
Xw1_row0050_sel_nand4,Xw1_row0050_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,50,54.4,256.545,7.84,3.92,N
Xw1_row0050_sel_buf0,Xw1_row0050_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,50,62.24,256.545,2.24,3.92,N
Xw1_row0050_sel_buf1,Xw1_row0050_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,50,64.48,256.545,2.24,3.92,N
Xw1_row0050_sel_buf2,Xw1_row0050_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,50,66.72,256.545,2.24,3.92,N
Xw1_row0051_sel_nand4,Xw1_row0051_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,51,54.4,260.875,7.84,3.92,N
Xw1_row0051_sel_buf0,Xw1_row0051_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,51,62.24,260.875,2.24,3.92,N
Xw1_row0051_sel_buf1,Xw1_row0051_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,51,64.48,260.875,2.24,3.92,N
Xw1_row0051_sel_buf2,Xw1_row0051_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,51,66.72,260.875,2.24,3.92,N
Xw1_row0052_sel_nand4,Xw1_row0052_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,52,54.4,265.2,7.84,3.92,N
Xw1_row0052_sel_buf0,Xw1_row0052_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,52,62.24,265.2,2.24,3.92,N
Xw1_row0052_sel_buf1,Xw1_row0052_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,52,64.48,265.2,2.24,3.92,N
Xw1_row0052_sel_buf2,Xw1_row0052_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,52,66.72,265.2,2.24,3.92,N
Xw1_row0053_sel_nand4,Xw1_row0053_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,53,54.4,269.53,7.84,3.92,N
Xw1_row0053_sel_buf0,Xw1_row0053_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,53,62.24,269.53,2.24,3.92,N
Xw1_row0053_sel_buf1,Xw1_row0053_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,53,64.48,269.53,2.24,3.92,N
Xw1_row0053_sel_buf2,Xw1_row0053_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,53,66.72,269.53,2.24,3.92,N
Xw1_row0054_sel_nand4,Xw1_row0054_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,54,54.4,273.855,7.84,3.92,N
Xw1_row0054_sel_buf0,Xw1_row0054_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,54,62.24,273.855,2.24,3.92,N
Xw1_row0054_sel_buf1,Xw1_row0054_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,54,64.48,273.855,2.24,3.92,N
Xw1_row0054_sel_buf2,Xw1_row0054_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,54,66.72,273.855,2.24,3.92,N
Xw1_row0055_sel_nand4,Xw1_row0055_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,55,54.4,278.18,7.84,3.92,N
Xw1_row0055_sel_buf0,Xw1_row0055_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,55,62.24,278.18,2.24,3.92,N
Xw1_row0055_sel_buf1,Xw1_row0055_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,55,64.48,278.18,2.24,3.92,N
Xw1_row0055_sel_buf2,Xw1_row0055_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,55,66.72,278.18,2.24,3.92,N
Xw1_row0056_sel_nand4,Xw1_row0056_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,56,54.4,282.51,7.84,3.92,N
Xw1_row0056_sel_buf0,Xw1_row0056_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,56,62.24,282.51,2.24,3.92,N
Xw1_row0056_sel_buf1,Xw1_row0056_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,56,64.48,282.51,2.24,3.92,N
Xw1_row0056_sel_buf2,Xw1_row0056_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,56,66.72,282.51,2.24,3.92,N
Xw1_row0057_sel_nand4,Xw1_row0057_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,57,54.4,286.835,7.84,3.92,N
Xw1_row0057_sel_buf0,Xw1_row0057_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,57,62.24,286.835,2.24,3.92,N
Xw1_row0057_sel_buf1,Xw1_row0057_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,57,64.48,286.835,2.24,3.92,N
Xw1_row0057_sel_buf2,Xw1_row0057_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,57,66.72,286.835,2.24,3.92,N
Xw1_row0058_sel_nand4,Xw1_row0058_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,58,54.4,291.16,7.84,3.92,N
Xw1_row0058_sel_buf0,Xw1_row0058_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,58,62.24,291.16,2.24,3.92,N
Xw1_row0058_sel_buf1,Xw1_row0058_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,58,64.48,291.16,2.24,3.92,N
Xw1_row0058_sel_buf2,Xw1_row0058_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,58,66.72,291.16,2.24,3.92,N
Xw1_row0059_sel_nand4,Xw1_row0059_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,59,54.4,295.49,7.84,3.92,N
Xw1_row0059_sel_buf0,Xw1_row0059_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,59,62.24,295.49,2.24,3.92,N
Xw1_row0059_sel_buf1,Xw1_row0059_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,59,64.48,295.49,2.24,3.92,N
Xw1_row0059_sel_buf2,Xw1_row0059_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,59,66.72,295.49,2.24,3.92,N
Xw1_row0060_sel_nand4,Xw1_row0060_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,60,54.4,299.815,7.84,3.92,N
Xw1_row0060_sel_buf0,Xw1_row0060_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,60,62.24,299.815,2.24,3.92,N
Xw1_row0060_sel_buf1,Xw1_row0060_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,60,64.48,299.815,2.24,3.92,N
Xw1_row0060_sel_buf2,Xw1_row0060_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,60,66.72,299.815,2.24,3.92,N
Xw1_row0061_sel_nand4,Xw1_row0061_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,61,54.4,304.145,7.84,3.92,N
Xw1_row0061_sel_buf0,Xw1_row0061_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,61,62.24,304.145,2.24,3.92,N
Xw1_row0061_sel_buf1,Xw1_row0061_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,61,64.48,304.145,2.24,3.92,N
Xw1_row0061_sel_buf2,Xw1_row0061_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,61,66.72,304.145,2.24,3.92,N
Xw1_row0062_sel_nand4,Xw1_row0062_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,62,54.4,308.47,7.84,3.92,N
Xw1_row0062_sel_buf0,Xw1_row0062_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,62,62.24,308.47,2.24,3.92,N
Xw1_row0062_sel_buf1,Xw1_row0062_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,62,64.48,308.47,2.24,3.92,N
Xw1_row0062_sel_buf2,Xw1_row0062_sel,buf2,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,62,66.72,308.47,2.24,3.92,N
Xw1_row0063_sel_nand4,Xw1_row0063_sel,nand4,gf180mcu_as_sc_mcu7t3v3__nand4_2,w1,63,54.4,312.795,7.84,3.92,N
Xw1_row0063_sel_buf0,Xw1_row0063_sel,buf0,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,63,62.24,312.795,2.24,3.92,N
Xw1_row0063_sel_buf1,Xw1_row0063_sel,buf1,gf180mcu_as_sc_mcu7t3v3__inv_2,w1,63,64.48,312.795,2.24,3.92,N
